src,dst,add_st,mul_st
20,12,1.0,1.3333333333333333
20,13,0.0,1.0
20,14,1.0,1.25
20,15,0.0,1.0
20,16,0.0,1.0
20,17,0.0,1.0
20,18,3.0,1.6
20,19,3.0,1.75
20,21,3.0,1.75
20,22,0.0,1.0
20,23,0.0,1.0
21,1,0.0,1.0
21,2,0.0,1.0
21,3,4.0,3.0
21,4,1.0,1.25
21,5,0.0,1.0
21,6,0.0,1.0
21,7,0.0,1.0
21,8,0.0,1.0
21,9,0.0,1.0
21,10,2.0,1.6666666666666667
21,11,3.0,2.0
21,12,2.0,1.5
21,13,3.0,1.75
21,14,4.0,2.3333333333333335
21,15,1.0,1.2
21,16,0.0,1.0
21,17,3.0,2.0
21,18,0.0,1.0
21,19,0.0,1.0
21,20,3.0,1.75
21,22,3.0,1.6
21,23,3.0,1.75
22,1,1.0,1.2
22,2,0.0,1.0
22,3,1.0,1.25
22,4,2.0,1.5
22,5,1.0,1.2
22,6,3.0,1.6
22,7,3.0,1.75
22,8,2.0,1.4
22,9,2.0,1.5
22,10,1.0,1.3333333333333333
22,11,1.0,1.25
22,12,0.0,1.0
22,13,0.0,1.0
22,14,1.0,1.2
22,15,0.0,1.0
22,16,1.0,1.25
22,17,0.0,1.0
22,18,0.0,1.0
22,19,3.0,1.6
22,20,0.0,1.0
22,21,3.0,1.6
22,23,0.0,1.0
23,1,1.0,1.25
23,2,0.0,1.0
23,3,0.0,1.0
23,4,0.0,1.0
23,5,0.0,1.0
23,6,3.0,1.75
23,7,3.0,2.0
23,8,0.0,1.0
23,9,0.0,1.0
23,10,0.0,1.0
23,11,0.0,1.0
23,12,0.0,1.0
23,13,0.0,1.0
23,14,0.0,1.0
23,15,2.0,1.5
23,16,0.0,1.0
23,17,0.0,1.0
23,18,0.0,1.0
23,19,0.0,1.0
23,20,0.0,1.0
23,21,3.0,1.75
23,22,0.0,1.0
