src,dst,add_st,mul_st
9,2,5.0,2.25
9,3,0.0,1.0
9,4,0.0,1.0
9,5,0.0,1.0
9,6,2.0,1.4
9,7,2.0,1.5
9,8,0.0,1.0
9,10,2.0,1.6666666666666667
9,11,1.0,1.25
9,12,2.0,1.5
9,13,3.0,1.6
9,14,4.0,1.8
9,15,7.0,4.5
9,16,0.0,1.0
9,17,3.0,1.75
9,18,1.0,1.2
9,19,2.0,1.4
9,20,5.0,2.6666666666666665
9,21,0.0,1.0
9,22,3.0,1.75
9,23,3.0,1.6
10,1,0.0,1.0
10,2,1.0,1.3333333333333333
10,3,0.0,1.0
10,4,2.0,1.6666666666666667
10,5,2.0,1.6666666666666667
10,6,0.0,1.0
10,7,0.0,1.0
10,8,2.0,1.5
10,9,2.0,1.6666666666666667
10,11,1.0,1.5
10,12,0.0,1.0
10,13,0.0,1.0
10,14,1.0,1.3333333333333333
10,15,0.0,1.0
10,16,2.0,2.0
10,17,0.0,1.0
10,18,1.0,1.25
10,19,0.0,1.0
10,20,0.0,1.0
10,21,1.0,1.3333333333333333
10,22,0.0,1.0
10,23,0.0,1.0
11,1,0.0,1.0
11,2,3.0,1.75
11,3,0.0,1.0
11,4,1.0,1.25
11,5,1.0,1.25
11,6,0.0,1.0
11,7,0.0,1.0
11,8,1.0,1.2
11,9,1.0,1.25
11,10,1.0,1.5
11,12,1.0,1.3333333333333333
11,13,2.0,1.5
11,14,4.0,2.3333333333333335
11,15,2.0,1.4
11,16,1.0,1.3333333333333333
11,17,2.0,1.6666666666666667
11,18,0.0,1.0
11,19,0.0,1.0
11,20,2.0,1.5
11,21,0.0,1.0
11,22,1.0,1.25
11,23,2.0,1.5
12,1,0.0,1.0
12,2,3.0,2.5
12,3,0.0,1.0
12,4,3.0,2.0
12,5,2.0,1.5
12,6,1.0,1.25
12,7,1.0,1.3333333333333333
12,8,2.0,1.4
12,9,2.0,1.5
12,10,0.0,1.0
12,11,1.0,1.3333333333333333
12,13,1.0,1.3333333333333333
12,14,1.0,1.25
12,15,1.0,1.25
12,16,2.0,1.6666666666666667
12,17,0.0,1.0
12,18,3.0,2.0
12,19,1.0,1.25
12,20,1.0,1.3333333333333333
12,21,1.0,1.25
12,22,0.0,1.0
12,23,1.0,1.3333333333333333
13,1,2.0,1.5
13,2,0.0,1.0
13,3,2.0,1.6666666666666667
13,4,5.0,2.6666666666666665
13,5,3.0,1.6
13,6,1.0,1.3333333333333333
13,7,0.0,1.0
13,8,3.0,1.5
13,9,3.0,1.6
13,10,0.0,1.0
13,11,2.0,1.5
13,12,1.0,1.3333333333333333
13,14,0.0,1.0
13,15,0.0,1.0
13,16,3.0,1.75
13,17,0.0,1.0
13,18,0.0,1.0
13,19,0.0,1.0
13,20,0.0,1.0
13,21,0.0,1.0
13,22,1.0,1.25
13,23,0.0,1.0
14,1,4.0,2.3333333333333335
14,2,0.0,1.0
14,3,4.0,3.0
14,4,5.0,2.25
14,5,4.0,1.8
14,6,1.0,1.25
14,7,0.0,1.0
14,8,4.0,1.6666666666666667
14,9,4.0,1.8
14,10,1.0,1.3333333333333333
14,11,4.0,2.3333333333333335
14,12,1.0,1.25
14,13,0.0,1.0
14,15,0.0,1.0
14,16,4.0,2.0
14,17,0.0,1.0
14,18,0.0,1.0
14,19,0.0,1.0
14,20,0.0,1.0
14,21,2.0,1.6666666666666667
14,22,1.0,1.2
14,23,0.0,1.0
15,1,3.0,1.75
15,2,0.0,1.0
15,3,1.0,1.2
15,4,5.0,2.25
15,5,5.0,2.25
15,6,0.0,1.0
15,7,0.0,1.0
15,8,7.0,3.3333333333333335
15,9,7.0,4.5
15,10,0.0,1.0
15,11,2.0,1.4
15,12,1.0,1.25
15,13,0.0,1.0
15,14,0.0,1.0
15,16,5.0,2.6666666666666665
15,17,0.0,1.0
15,18,0.0,1.0
15,19,0.0,1.0
15,20,0.0,1.0
15,21,0.0,1.0
15,22,3.0,2.0
15,23,0.0,1.0
16,1,0.0,1.0
16,2,5.0,2.6666666666666665
16,3,0.0,1.0
16,4,0.0,1.0
16,5,0.0,1.0
16,6,2.0,1.5
16,7,2.0,1.6666666666666667
16,8,0.0,1.0
16,9,0.0,1.0
16,10,2.0,2.0
16,11,1.0,1.3333333333333333
16,12,2.0,1.6666666666666667
16,13,3.0,1.75
16,14,4.0,2.0
16,15,5.0,2.6666666666666665
16,17,3.0,2.0
16,18,1.0,1.25
16,19,2.0,1.5
16,20,3.0,1.75
16,21,0.0,1.0
16,22,2.0,1.5
16,23,3.0,1.75
17,1,2.0,1.6666666666666667
17,2,0.0,1.0
17,3,1.0,1.3333333333333333
17,4,3.0,1.75
17,5,3.0,1.75
17,6,0.0,1.0
17,7,0.0,1.0
17,8,3.0,1.6
17,9,3.0,1.75
17,10,0.0,1.0
17,11,2.0,1.6666666666666667
17,12,0.0,1.0
17,13,0.0,1.0
17,14,0.0,1.0
17,15,0.0,1.0
17,16,3.0,2.0
17,18,0.0,1.0
17,19,0.0,1.0
17,20,0.0,1.0
17,21,0.0,1.0
17,22,1.0,1.3333333333333333
17,23,0.0,1.0
18,1,0.0,1.0
18,2,0.0,1.0
18,3,0.0,1.0
18,4,3.0,2.0
18,5,1.0,1.2
18,6,2.0,1.5
18,7,2.0,1.6666666666666667
18,8,1.0,1.1666666666666667
18,9,1.0,1.2
18,10,1.0,1.25
18,11,0.0,1.0
18,12,3.0,2.0
18,13,0.0,1.0
18,14,0.0,1.0
18,15,0.0,1.0
18,16,1.0,1.25
18,17,0.0,1.0
18,19,0.0,1.0
18,20,0.0,1.0
18,21,0.0,1.0
18,22,3.0,1.75
18,23,0.0,1.0
19,1,2.0,1.6666666666666667
19,2,0.0,1.0
19,3,0.0,1.0
19,4,3.0,1.75
19,5,2.0,1.4
19,6,0.0,1.0
19,7,0.0,1.0
19,8,2.0,1.3333333333333333
19,9,2.0,1.4
19,10,0.0,1.0
19,11,0.0,1.0
19,12,1.0,1.25
19,13,0.0,1.0
19,14,0.0,1.0
19,15,0.0,1.0
19,16,2.0,1.5
19,17,0.0,1.0
19,18,0.0,1.0
19,20,0.0,1.0
19,21,0.0,1.0
19,22,1.0,1.2
19,23,0.0,1.0
20,1,2.0,1.5
20,2,0.0,1.0
20,3,1.0,1.25
20,4,3.0,1.6
20,5,3.0,1.6
20,6,0.0,1.0
20,7,0.0,1.0
20,8,5.0,2.25
20,9,5.0,2.6666666666666665
20,10,0.0,1.0
20,11,2.0,1.5
20,12,1.0,1.3333333333333333
20,13,0.0,1.0
20,14,0.0,1.0
20,15,0.0,1.0
20,16,3.0,1.75
20,17,0.0,1.0
20,18,0.0,1.0
20,19,0.0,1.0
20,21,0.0,1.0
20,22,3.0,2.5
20,23,0.0,1.0
21,1,0.0,1.0
21,2,2.0,1.6666666666666667
21,3,0.0,1.0
21,4,1.0,1.25
21,5,0.0,1.0
21,6,0.0,1.0
21,7,0.0,1.0
21,8,0.0,1.0
21,9,0.0,1.0
21,10,1.0,1.3333333333333333
21,11,0.0,1.0
21,12,1.0,1.25
21,13,0.0,1.0
21,14,2.0,1.6666666666666667
21,15,0.0,1.0
21,16,0.0,1.0
21,17,0.0,1.0
21,18,0.0,1.0
21,19,0.0,1.0
21,20,0.0,1.0
21,22,1.0,1.2
21,23,0.0,1.0
22,1,0.0,1.0
22,2,3.0,2.0
22,3,0.0,1.0
22,4,3.0,1.75
22,5,2.0,1.4
22,6,1.0,1.2
22,7,1.0,1.25
22,8,3.0,1.6
22,9,3.0,1.75
22,10,0.0,1.0
22,11,1.0,1.25
22,12,0.0,1.0
22,13,1.0,1.25
22,14,1.0,1.2
22,15,3.0,2.0
22,16,2.0,1.5
22,17,1.0,1.3333333333333333
22,18,3.0,1.75
22,19,1.0,1.2
22,20,3.0,2.5
22,21,1.0,1.2
22,23,1.0,1.25
23,1,2.0,1.5
23,2,0.0,1.0
23,3,1.0,1.25
23,4,5.0,2.6666666666666665
23,5,3.0,1.6
23,6,0.0,1.0
23,7,0.0,1.0
23,8,3.0,1.5
23,9,3.0,1.6
23,10,0.0,1.0
23,11,2.0,1.5
23,12,1.0,1.3333333333333333
23,13,0.0,1.0
23,14,0.0,1.0
23,15,0.0,1.0
23,16,3.0,1.75
23,17,0.0,1.0
23,18,0.0,1.0
23,19,0.0,1.0
23,20,0.0,1.0
23,21,0.0,1.0
23,22,1.0,1.25
